,_id,metadata.location,answers.sex,answers.dob,answers.musical_background,answers.nationality,answers.visual_impairments,answers.musical_expertise,answers.hearing_impairments,answers.age,critical_reaction,control_activity,control_engagement,control_familiarity,control_chills,control_positivity,control_power,control_like_dislike,song_activity,song_engagement,song_familiarity,song_chills,song_positivity,song_power,song_like_dislike,control_chillsshiversthrills,control_tension,song_chillsshiversthrills,song_tension,control_inspired,control_wonder,control_spirituality,control_thrills,control_tenderness,control_nostalgia,control_goosebumps,control_overwhelmed,control_shivers,song_inspired,song_wonder,song_spirituality,song_thrills,song_tenderness,song_nostalgia,song_goosebumps,song_overwhelmed,song_shivers,control_transcendence,control_sadness,control_joyfulactivation,control_peacefulness,song_transcendence,song_sadness,song_joyfulactivation,song_peacefulness,metadata.language,answers.personality.trusting,answers.personality.artistic,answers.personality.imagination,answers.personality.reserved,answers.personality.outgoing,answers.personality.lazy,answers.personality.stress,answers.personality.nervous,answers.personality.fault,answers.personality.thorough,answers.concentration,song,answers.musicpref.pop,answers.musicpref.hiphop,answers.musicpref.jazz,answers.musicpref.traditional_irish,answers.musicpref.folk,answers.musicpref.none,answers.musicpref.classical,answers.musicpref.dance,answers.musicpref.world,answers.musicpref.rock,answers.musicpref.hip_hop
570eb7a683a73509d0e04754,570eb7a683a73509d0e04754,taipei_city,male,,,taiwanese,,3,False,17.0,True,2,4,-1,,3,4,3,3.0,4.0,3.0,,3.0,4.0,2.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74183a73509d0e026f2,570eb74183a73509d0e026f2,taipei_city,female,,,taiwanese,,1,False,48.0,True,4,3,-1,,2,5,1,4.0,4.0,1.0,,2.0,5.0,4.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb75a83a73509d0e02f1b,570eb75a83a73509d0e02f1b,taipei_city,male,,,taiwanese,,3,False,11.0,True,1,5,-1,,5,3,5,5.0,5.0,5.0,,5.0,5.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,1.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb76a83a73509d0e034b5,570eb76a83a73509d0e034b5,taichung_city,female,,,taiwanese,,1,False,32.0,False,3,3,-1,,3,3,2,4.0,4.0,3.0,,4.0,3.0,4.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,raining_blood,1,1,0,0,0,0,0,0,0,0,0
570eb75c83a73509d0e02fed,570eb75c83a73509d0e02fed,taipei_city,female,,,taiwanese,,2,False,13.0,False,2,2,-1,,4,4,4,5.0,5.0,3.0,,2.0,4.0,4.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,2.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb76e83a73509d0e035f4,570eb76e83a73509d0e035f4,taipei_city,female,,,taiwanese,,3,False,40.0,False,3,1,-1,,1,3,1,2.0,3.0,1.0,,2.0,3.0,2.0,,1,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,1.0,3.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb79d83a73509d0e044be,570eb79d83a73509d0e044be,taichung_city,female,,,taiwanese,,2,False,28.0,False,3,4,-1,,3,3,3,5.0,5.0,4.0,,4.0,2.0,5.0,,3,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,5.0,2.0,5.0,3.0,3.0,2.0,3.0,5.0,3.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78083a73509d0e03bd8,570eb78083a73509d0e03bd8,taipei_city,female,,,taiwanese,,1,False,44.0,True,2,3,-1,,3,2,4,5.0,5.0,1.0,,2.0,1.0,1.0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb76883a73509d0e033fb,570eb76883a73509d0e033fb,taichung_city,female,,,taiwanese,,2,False,19.0,True,3,4,-1,,3,4,3,4.0,5.0,4.0,,5.0,4.0,5.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,2.0,4.0,4.0,3.0,4.0,2.0,3.0,2.0,4.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7ad83a73509d0e04949,570eb7ad83a73509d0e04949,taipei_city,male,,,taiwanese,,4,False,44.0,False,3,3,-1,,3,4,3,3.0,4.0,1.0,,2.0,3.0,2.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,5.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb78f83a73509d0e04079,570eb78f83a73509d0e04079,taipei_city,male,,,taiwanese,,3,False,8.0,True,4,3,-1,,4,3,3,5.0,5.0,5.0,,5.0,5.0,5.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,5.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb74e83a73509d0e02b2d,570eb74e83a73509d0e02b2d,taipei_city,female,,,taiwanese,,1,True,9.0,False,2,1,-1,,3,3,2,2.0,3.0,2.0,,3.0,4.0,5.0,,2,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb77083a73509d0e036af,570eb77083a73509d0e036af,taipei_city,female,,,taiwanese,,3,False,14.0,True,4,3,-1,,4,1,4,5.0,4.0,4.0,,3.0,4.0,5.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,5.0,3.0,4.0,4.0,3.0,4.0,5.0,2.0,4.0,raining_blood,1,0,0,0,0,0,1,1,0,1,0
570eb72283a73509d0e01c8d,570eb72283a73509d0e01c8d,taipei_city,female,,,taiwanese,,1,False,22.0,False,4,4,-1,,4,3,4,5.0,3.0,1.0,,2.0,5.0,1.0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,3.0,3.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb77483a73509d0e0382b,570eb77483a73509d0e0382b,taichung_city,male,,,taiwanese,,3,False,15.0,False,3,4,-1,,4,4,3,4.0,4.0,4.0,,4.0,4.0,3.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,raining_blood,1,1,0,0,0,0,0,0,0,0,0
570eb7be83a73509d0e04ee5,570eb7be83a73509d0e04ee5,taipei_city,male,,,taiwanese,,2,False,56.0,True,2,3,-1,,2,4,2,2.0,5.0,2.0,,2.0,4.0,2.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,4.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,raining_blood,0,0,0,0,1,0,1,0,0,0,0
570eb76883a73509d0e033dd,570eb76883a73509d0e033dd,taipei_city,female,,,japanese,,3,False,21.0,False,2,2,-1,,3,2,3,4.0,3.0,1.0,,3.0,2.0,2.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,raining_blood,1,0,1,0,0,0,1,0,0,0,0
570eb7b883a73509d0e04ce2,570eb7b883a73509d0e04ce2,taipei_city,male,,,taiwanese,,3,False,21.0,False,1,2,-1,,5,4,3,4.0,4.0,1.0,,4.0,4.0,4.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7ab83a73509d0e048ef,570eb7ab83a73509d0e048ef,taichung_city,female,,,taiwanese,,3,False,16.0,True,2,3,-1,,4,3,4,5.0,3.0,4.0,,4.0,3.0,3.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,4.0,5.0,2.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77b83a73509d0e03a1a,570eb77b83a73509d0e03a1a,taipei_city,female,,,taiwanese,,4,False,17.0,False,3,4,-1,,4,2,4,3.0,4.0,1.0,,3.0,3.0,3.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb73483a73509d0e022bd,570eb73483a73509d0e022bd,taichung_city,female,,,taiwanese,,1,False,17.0,False,2,4,-1,,3,3,3,5.0,5.0,2.0,,2.0,3.0,2.0,,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,5.0,raining_blood,0,0,1,0,0,0,0,0,1,0,0
570eb73a83a73509d0e024a3,570eb73a83a73509d0e024a3,taipei_city,female,,,taiwanese,,3,False,28.0,False,3,2,-1,,5,3,5,5.0,4.0,3.0,,4.0,1.0,3.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,4.0,3.0,3.0,5.0,2.0,4.0,3.0,3.0,4.0,raining_blood,1,0,0,0,0,0,1,0,0,1,0
570eb77583a73509d0e03840,570eb77583a73509d0e03840,taipei_city,female,,,taiwanese,,3,False,15.0,False,3,2,-1,,3,3,3,1.0,3.0,1.0,,2.0,5.0,1.0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,2.0,5.0,5.0,2.0,3.0,4.0,5.0,2.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77983a73509d0e039af,570eb77983a73509d0e039af,taipei_city,male,,,taiwanese,,4,False,10.0,False,3,4,-1,,4,4,5,5.0,5.0,4.0,,5.0,5.0,5.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,3.0,2.0,3.0,4.0,2.0,4.0,2.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77183a73509d0e036f4,570eb77183a73509d0e036f4,taipei_city,female,,,taiwanese,,3,False,15.0,False,1,1,-1,,3,3,3,3.0,4.0,3.0,,4.0,3.0,3.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,5.0,1.0,5.0,3.0,5.0,2.0,2.0,4.0,4.0,4.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74a83a73509d0e029aa,570eb74a83a73509d0e029aa,taipei_city,female,,,taiwanese,,1,False,17.0,True,3,3,-1,,3,3,3,4.0,3.0,3.0,,3.0,3.0,3.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,2.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77283a73509d0e03727,570eb77283a73509d0e03727,taipei_city,female,,,taiwanese,,2,False,30.0,False,3,4,-1,,2,2,3,4.0,1.0,3.0,,3.0,5.0,3.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78883a73509d0e03e34,570eb78883a73509d0e03e34,taipei_city,male,,,chinese,,1,False,33.0,False,3,4,-1,,5,5,5,5.0,5.0,3.0,,5.0,5.0,4.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,4.0,2.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74683a73509d0e0286a,570eb74683a73509d0e0286a,taipei_city,female,,,taiwanese,,1,False,40.0,True,4,2,-1,,4,3,2,5.0,5.0,1.0,,4.0,4.0,4.0,,3,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,1.0,1.0,1.0,2.0,2.0,5.0,4.0,2.0,3.0,1.0,2.0,raining_blood,0,0,1,0,0,0,1,0,0,0,0
570eb77683a73509d0e0388e,570eb77683a73509d0e0388e,taipei_city,female,,,taiwanese,,4,False,24.0,True,4,2,-1,,2,2,2,5.0,5.0,3.0,,4.0,5.0,4.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,5.0,1.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,raining_blood,0,0,0,0,1,0,1,0,0,0,0
570eb78b83a73509d0e03ee1,570eb78b83a73509d0e03ee1,taichung_city,female,,,taiwanese,,3,False,16.0,True,2,4,-1,,2,4,2,4.0,4.0,3.0,,4.0,4.0,3.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,2.0,5.0,2.0,5.0,2.0,4.0,2.0,2.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77e83a73509d0e03b36,570eb77e83a73509d0e03b36,taipei_city,male,,,taiwanese,,2,False,22.0,False,3,3,-1,,4,4,3,4.0,4.0,2.0,,3.0,4.0,3.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,5.0,2.0,2.0,4.0,4.0,2.0,3.0,4.0,4.0,raining_blood,1,0,1,0,0,0,0,0,0,0,0
570eb73083a73509d0e02158,570eb73083a73509d0e02158,taipei_city,female,,,taiwanese,,3,False,19.0,True,2,1,-1,,3,3,4,4.0,4.0,4.0,,5.0,3.0,4.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,3.0,5.0,3.0,5.0,4.0,2.0,5.0,4.0,2.0,2.0,raining_blood,0,0,0,0,0,0,0,1,0,1,0
570eb76b83a73509d0e034f7,570eb76b83a73509d0e034f7,taichung_city,male,,,taiwanese,,2,False,25.0,True,3,4,-1,,4,3,4,5.0,5.0,1.0,,2.0,2.0,2.0,,4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,5.0,1.0,4.0,4.0,4.0,4.0,1.0,5.0,4.0,3.0,5.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb76783a73509d0e03369,570eb76783a73509d0e03369,taipei_city,female,,,taiwanese,,1,False,35.0,False,2,2,-1,,4,4,3,4.0,2.0,1.0,,1.0,4.0,1.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb79383a73509d0e04187,570eb79383a73509d0e04187,taichung_city,female,,,taiwanese,,4,False,20.0,False,2,1,-1,,3,1,3,3.0,5.0,1.0,,5.0,5.0,5.0,,5,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,3.0,3.0,4.0,2.0,5.0,2.0,5.0,4.0,2.0,3.0,raining_blood,1,0,0,0,1,0,1,0,1,0,0
570eb77e83a73509d0e03b3f,570eb77e83a73509d0e03b3f,taipei_city,female,,,taiwanese,,3,False,22.0,True,2,2,-1,,3,3,2,4.0,4.0,4.0,,3.0,4.0,4.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,5.0,4.0,3.0,4.0,2.0,5.0,4.0,4.0,3.0,raining_blood,0,0,0,0,0,0,0,1,0,1,0
570eb73e83a73509d0e025e6,570eb73e83a73509d0e025e6,taipei_city,female,,,british,,3,False,44.0,True,2,5,-1,,4,4,5,5.0,5.0,3.0,,4.0,5.0,4.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,raining_blood,1,0,0,0,1,0,1,0,1,1,0
570eb73783a73509d0e023a9,570eb73783a73509d0e023a9,taipei_city,male,,,taiwanese,,3,False,44.0,False,2,2,-1,,2,4,2,4.0,4.0,1.0,,2.0,4.0,3.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,raining_blood,1,0,1,0,0,0,1,0,0,1,0
570eb75b83a73509d0e02fa1,570eb75b83a73509d0e02fa1,taipei_city,female,,,taiwanese,,5,False,10.0,False,1,5,-1,,5,5,5,5.0,5.0,5.0,,5.0,3.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,1.0,3.0,5.0,1.0,4.0,1.0,5.0,1.0,1.0,5.0,5.0,raining_blood,1,1,0,0,0,0,1,1,1,0,0
570eb76a83a73509d0e0347b,570eb76a83a73509d0e0347b,taipei_city,female,,,taiwanese,,1,False,40.0,False,4,4,-1,,3,4,2,5.0,4.0,1.0,,4.0,4.0,4.0,,2,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb73d83a73509d0e02590,570eb73d83a73509d0e02590,taipei_city,female,,,taiwanese,,4,False,12.0,False,2,3,-1,,2,3,2,5.0,4.0,2.0,,4.0,4.0,5.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,4.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,4.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb73083a73509d0e02124,570eb73083a73509d0e02124,taipei_city,female,,,taiwanese,,3,False,28.0,True,2,4,-1,,2,3,2,3.0,4.0,2.0,,4.0,4.0,3.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,1.0,5.0,4.0,2.0,4.0,4.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73583a73509d0e022cd,570eb73583a73509d0e022cd,taipei_city,male,,,taiwanese,,5,False,21.0,False,5,5,-1,,5,5,5,5.0,5.0,5.0,,5.0,5.0,5.0,,5,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7a783a73509d0e047ae,570eb7a783a73509d0e047ae,taichung_city,male,,,taiwanese,,1,False,40.0,False,2,3,-1,,3,5,2,3.0,3.0,1.0,,3.0,3.0,3.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73283a73509d0e021f0,570eb73283a73509d0e021f0,taichung_city,female,,,taiwanese,,4,False,23.0,True,2,4,-1,,3,4,3,4.0,4.0,1.0,,1.0,2.0,1.0,,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,5.0,2.0,5.0,5.0,4.0,5.0,raining_blood,1,0,0,0,0,0,1,0,0,0,0
570eb73383a73509d0e0222c,570eb73383a73509d0e0222c,taipei_city,female,,,taiwanese,,1,False,42.0,False,3,3,-1,,2,3,2,4.0,4.0,3.0,,3.0,4.0,2.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,3.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78683a73509d0e03d9e,570eb78683a73509d0e03d9e,taipei_city,female,,,taiwanese,,2,False,31.0,False,3,3,-1,,4,2,4,5.0,3.0,1.0,,4.0,2.0,4.0,,5,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,2.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,3.0,raining_blood,1,1,1,0,0,0,1,0,0,1,0
570eb7aa83a73509d0e048b3,570eb7aa83a73509d0e048b3,taipei_city,female,,,taiwanese,,3,False,15.0,False,3,3,-1,,3,3,3,5.0,4.0,3.0,,4.0,4.0,4.0,,4,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,2.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,3.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78483a73509d0e03cfd,570eb78483a73509d0e03cfd,taipei_city,female,,,taiwanese,,1,False,16.0,True,3,3,-1,,4,3,3,4.0,2.0,2.0,,2.0,3.0,2.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,2.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,3.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb74183a73509d0e026f7,570eb74183a73509d0e026f7,taipei_city,male,,,taiwanese,,1,False,33.0,True,2,3,-1,,3,1,3,4.0,4.0,2.0,,3.0,4.0,4.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,3.0,raining_blood,1,0,0,0,1,0,1,0,1,1,0
570eb7b083a73509d0e04a65,570eb7b083a73509d0e04a65,taipei_city,female,,,chinese,,1,True,20.0,False,2,2,-1,,1,3,2,3.0,4.0,1.0,,4.0,4.0,4.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,raining_blood,0,0,0,0,0,0,1,0,0,0,0
570eb73f83a73509d0e0260e,570eb73f83a73509d0e0260e,taichung_city,male,,,taiwanese,,2,False,25.0,False,3,3,-1,,4,3,4,4.0,4.0,1.0,,3.0,2.0,4.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb77283a73509d0e03728,570eb77283a73509d0e03728,taichung_city,male,,,antiguans,,2,False,19.0,True,2,2,-1,,3,4,3,3.0,5.0,2.0,,2.0,2.0,4.0,,2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,es_ES,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,4.0,raining_blood,0,1,0,0,0,0,0,0,0,0,0
570eb76683a73509d0e0331b,570eb76683a73509d0e0331b,taichung_city,female,,,taiwanese,,2,False,16.0,True,2,3,-1,,3,2,3,3.0,4.0,1.0,,1.0,2.0,1.0,,3,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,1.0,1.0,5.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,raining_blood,0,0,0,0,1,0,0,0,0,0,0
570eb75983a73509d0e02efc,570eb75983a73509d0e02efc,taichung_city,male,,,chinese,,2,False,14.0,False,3,4,-1,,3,5,5,4.0,5.0,1.0,,5.0,5.0,5.0,,5,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,3.0,4.0,2.0,2.0,5.0,3.0,3.0,2.0,2.0,2.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb7bd83a73509d0e04e5f,570eb7bd83a73509d0e04e5f,taichung_city,male,,,malaysian,,3,False,38.0,False,4,4,-1,,4,4,5,4.0,4.0,3.0,,2.0,2.0,2.0,,4,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,3.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,4.0,raining_blood,1,0,0,0,0,0,0,1,0,0,0
570eb76883a73509d0e03409,570eb76883a73509d0e03409,taipei_city,female,,,taiwanese,,4,True,24.0,True,4,3,-1,,4,5,3,5.0,5.0,4.0,,5.0,3.0,5.0,,4,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,1.0,4.0,4.0,2.0,5.0,3.0,4.0,4.0,4.0,4.0,raining_blood,0,0,0,0,0,0,0,0,0,1,0
570eb7b883a73509d0e04d10,570eb7b883a73509d0e04d10,taipei_city,male,,,taiwanese,,2,False,44.0,False,2,3,-1,,3,5,2,5.0,5.0,2.0,,5.0,5.0,5.0,,4,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,5.0,4.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb73683a73509d0e02334,570eb73683a73509d0e02334,taipei_city,male,,,taiwanese,,2,False,28.0,True,3,2,-1,,3,3,3,4.0,3.0,1.0,,3.0,4.0,3.0,,3,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,zh_TW,4.0,3.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,raining_blood,1,0,0,0,0,0,1,1,0,1,0
570eb7bc83a73509d0e04e16,570eb7bc83a73509d0e04e16,taipei_city,female,,,taiwanese,,3,False,20.0,False,3,1,-1,,2,2,1,3.0,2.0,3.0,,2.0,4.0,3.0,,1,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,2.0,4.0,2.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb78b83a73509d0e03f0f,570eb78b83a73509d0e03f0f,taipei_city,female,,,taiwanese,,2,False,30.0,True,3,4,-1,,5,2,4,5.0,4.0,2.0,,3.0,3.0,3.0,,3,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,2.0,1.0,3.0,5.0,1.0,4.0,2.0,4.0,4.0,2.0,3.0,raining_blood,1,0,0,0,0,0,0,0,1,0,0
570eb79583a73509d0e04228,570eb79583a73509d0e04228,taichung_city,female,,,nigerian,,2,False,16.0,True,3,5,-1,,5,5,5,5.0,5.0,5.0,,5.0,1.0,5.0,,5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,3.0,5.0,3.0,1.0,5.0,1.0,5.0,4.0,3.0,5.0,raining_blood,1,0,0,0,0,0,0,1,1,1,0
570eb75283a73509d0e02c9f,570eb75283a73509d0e02c9f,taipei_city,male,,,taiwanese,,4,False,25.0,True,2,2,-1,,2,4,1,4.0,4.0,4.0,,2.0,4.0,2.0,,2,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,2.0,5.0,2.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
570eb75e83a73509d0e0309a,570eb75e83a73509d0e0309a,taipei_city,male,,,taiwanese,,2,False,34.0,False,3,2,-1,,4,4,3,3.0,5.0,1.0,,4.0,4.0,5.0,,3,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,en,4.0,4.0,2.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,raining_blood,1,0,0,0,0,0,0,0,0,0,0
